ID,rating
183652,3
858194,4
456014,3
667107,4
814259,4
743972,3
699026,4
564748,4
561436,4
397296,4
309777,4
975717,4
82511,4
480077,3
541692,4
51810,3
78788,4
268690,4
178503,4
481691,4
497267,4
617557,4
364754,4
804803,4
806718,4
867263,4
954313,4
111471,4
574104,4
934438,4
228110,4
476522,3
686782,4
793241,4
259253,4
868428,4
962082,4
706499,4
728203,4
416755,4
590287,4
188358,4
321991,4
227431,4
922321,4
941041,4
555181,4
66896,4
342655,4
306433,4
198220,4
498221,3
492100,4
173266,3
174425,4
943990,4
130441,4
128758,4
971161,4
322528,4
703382,4
815200,4
749006,4
973415,4
35033,4
131587,4
554867,4
612434,4
60059,4
46405,4
756663,4
683339,4
282257,3
415660,4
385334,4
49663,4
71304,4
859585,4
684332,4
37761,4
25320,4
936592,4
233953,4
596637,4
349220,3
321008,4
221791,3
33205,4
913635,4
693411,4
749216,4
915733,3
574934,4
986107,4
251392,4
170150,4
159842,4
810013,4
112797,3
519657,4
802375,4
556510,3
861061,4
739205,3
5792,4
68894,3
478468,4
822127,4
509098,4
883873,4
324656,4
199199,4
910364,4
903608,4
161319,4
716248,4
818537,4
500055,4
517677,3
140239,3
879203,4
523956,3
850116,4
290946,4
400758,4
923395,4
287165,4
143939,4
473838,4
570482,4
85088,4
62175,4
526624,4
558109,4
553118,3
305125,4
570531,4
111523,4
191935,4
96082,3
294084,4
918285,4
437274,4
962920,4
79878,4
545956,4
481014,4
887754,4
658859,4
36087,3
838246,4
608431,4
966624,3
560926,4
103425,3
220899,4
371296,4
995586,4
885651,3
970441,4
773109,4
200203,4
220529,3
901728,4
260626,4
743127,4
894574,4
733035,4
125463,4
54464,4
669508,4
426288,4
633202,3
614213,4
68085,4
774005,4
890099,4
297139,3
764577,3
75394,4
860362,4
561705,4
489259,4
667153,4
194268,4
111190,4
460892,3
770255,4
79622,4
258615,4
431681,4
338242,4
933199,4
447443,4
938895,4
745045,4
123705,4
379551,3
542668,3
972132,4
462564,4
161331,4
970376,4
1239,3
755415,4
33495,4
310120,3
64792,3
359415,4
613344,4
69515,4
781060,4
695883,4
284177,4
514246,4
137070,3
745409,4
533567,4
46517,4
990245,4
652333,4
921342,4
444891,4
552579,4
173722,4
621883,4
934505,4
84114,3
695009,4
540577,4
630344,4
77547,4
653859,3
777904,4
28340,3
589788,4
869326,4
969362,4
911385,4
972130,4
873886,4
815918,4
288530,4
931716,4
243262,4
11320,4
704145,4
600204,4
207621,3
877367,4
529458,4
819481,4
971300,4
340488,3
470063,4
969681,4
311615,4
255066,3
916552,4
730267,4
438166,4
276991,4
567873,3
767221,4
242734,4
578185,4
287141,4
629848,3
764245,4
158508,4
203426,3
948660,4
914303,4
623339,4
121273,3
124508,4
372662,4
843414,4
623319,3
238110,4
466825,4
352665,4
309823,4
938658,4
731208,4
395866,4
442667,3
674371,4
407491,4
730871,4
301196,3
803166,4
187956,4
908613,3
245595,4
234130,4
366218,3
930023,4
241704,4
924565,4
576879,4
876738,4
905108,4
515459,4
473910,3
79572,4
347304,4
794011,4
126126,3
598113,4
651176,4
892495,4
208180,4
705845,3
72417,3
358131,4
565985,4
794525,3
125320,4
474057,4
587617,4
392062,3
522214,3
966999,4
435671,4
49544,4
868680,4
789019,4
277341,4
484303,4
79699,4
960229,4
596598,4
267025,4
612688,4
963344,4
789879,3
62152,4
341987,4
115659,3
883456,4
588999,4
962443,4
520170,4
34398,3
21707,3
748801,4
979696,4
215302,4
974496,4
889732,3
780217,4
950288,4
479056,4
339407,4
52043,4
165598,4
268756,4
927670,4
855916,4
980934,4
946553,4
680639,4
87957,4
981403,4
627312,4
72717,4
774814,4
911522,4
90337,3
14608,4
318258,4
245606,4
556382,4
22973,4
816208,4
276235,3
46835,3
677304,3
544963,4
179205,3
73153,4
612255,4
256852,4
7993,3
804979,3
141408,4
864747,4
125323,4
508926,3
765220,4
786053,4
343982,4
30738,4
210643,4
216667,4
999327,4
48163,4
262309,4
946891,4
258087,4
609214,4
782307,3
416104,3
827574,4
8659,4
350848,4
349152,3
432464,4
174781,4
279442,4
426309,4
924591,4
211886,4
571896,4
62742,4
995779,4
439663,4
608879,4
72420,3
618729,4
203500,4
696105,4
683128,4
370802,4
703735,4
723585,4
103642,4
425728,4
493600,4
854436,4
691743,4
487021,4
529023,4
264605,3
597216,4
208959,4
418299,4
713624,4
433695,3
126361,4
811014,4
406083,4
903563,4
3187,4
48319,3
221175,4
968477,4
771255,4
188025,4
409168,4
970394,4
561367,4
406649,4
848196,4
767302,4
745254,4
918805,4
8024,3
813800,4
459839,4
28491,4
973463,4
21220,3
739770,4
920032,4
638659,4
195092,4
908736,4
427232,3
122092,3
466922,3
37690,4
345105,4
958359,4
273545,4
76288,3
721130,4
22663,4
724892,4
966621,4
61991,3
152953,4
525607,4
948365,4
294502,4
932330,4
881029,4
87142,4
199679,4
841816,4
770259,4
423983,3
657129,4
850494,4
760391,3
71269,4
586359,4
988434,4
126818,4
273392,4
187770,4
377008,4
263757,4
281529,4
162889,3
881302,4
755543,4
112895,4
681250,4
251727,4
766982,4
243922,4
921968,4
629873,4
934534,4
588058,4
344213,4
140962,3
338293,4
816317,4
631955,4
340799,4
952280,4
37412,4
44736,4
884415,4
971535,4
313206,4
321228,3
853251,4
616132,4
771793,4
224185,4
302704,4
19876,3
392122,3
908832,4
238285,4
541776,4
166790,4
265501,4
141287,4
77134,4
70041,4
748470,4
383189,3
718809,4
834379,4
59635,3
689559,4
86370,4
412285,3
305622,4
986898,3
593957,4
992300,4
886113,4
161856,3
23952,4
956208,4
797951,4
581599,4
95749,4
493791,4
844351,4
578519,4
94439,4
356988,4
963012,4
187023,3
17539,4
449009,4
455954,4
510006,4
794190,4
195949,4
437638,4
403208,4
516445,4
186419,4
400862,4
226995,3
442442,4
596494,4
410106,4
953068,4
987270,4
68012,3
962559,4
994377,4
917,4
985352,4
79,4
892884,4
419675,4
474304,4
970722,4
628505,4
663665,4
930913,4
907562,4
338978,4
537329,4
376851,4
785189,4
150088,3
89456,4
190784,4
426630,4
557022,3
762814,4
673091,4
131476,3
658318,4
529556,3
108529,4
526541,3
403515,4
434940,4
245164,4
422153,4
711412,4
361305,4
905478,4
849864,4
101739,4
685956,4
504619,3
361137,4
109565,3
529507,4
97590,4
120329,4
656926,4
574979,4
95273,4
92171,3
789918,4
505119,3
85890,4
86166,4
383030,4
683664,4
632088,4
45032,4
42223,4
406109,4
759815,4
976978,4
474179,4
129671,4
494142,4
175835,3
640202,4
79955,4
564909,3
815820,4
399904,4
177289,4
359253,3
469038,4
726339,4
367268,4
463207,4
737834,4
96201,4
86074,4
39684,4
799266,4
630628,4
530807,4
294977,4
418025,4
296793,4
426869,4
693201,4
961061,4
111538,4
259187,4
232167,4
766531,4
963855,4
309557,3
703602,4
586777,4
202810,4
307374,4
63634,4
666903,4
826034,4
275191,4
890269,4
199759,4
179801,4
147953,3
165027,4
366986,3
750038,4
391355,4
280810,3
205092,3
656149,4
812292,4
919308,3
992423,4
190712,4
144254,4
2363,4
819437,4
283093,4
131854,4
107530,4
629190,4
690985,3
377445,4
207446,4
642285,4
167019,3
838001,3
725191,4
131250,4
869714,4
367766,4
280163,4
852973,3
914059,4
692717,4
567574,4
669977,4
433279,4
613945,4
181086,3
695452,4
789924,4
30400,4
657161,4
471021,4
680824,4
736362,4
455015,3
895326,4
913889,4
26290,4
296006,4
364815,4
877910,4
51566,3
655747,4
706512,4
354052,4
131287,4
172418,4
928527,4
780572,4
752079,4
913527,4
913582,4
269555,4
150563,3
299275,4
765982,4
45594,4
869792,4
850891,4
389230,3
100141,4
389363,4
5897,4
398796,4
446661,4
104973,4
229941,3
986575,4
72091,4
979961,4
525133,3
388703,4
107157,3
567821,4
896646,4
952502,4
242995,4
681776,4
760446,3
60243,4
936809,4
122647,4
844105,4
906570,3
913070,4
577625,3
634500,4
873221,4
638294,4
533309,4
195399,4
150713,4
888199,4
108793,4
531380,4
130921,4
494301,4
449421,4
434752,4
214509,3
605774,4
986260,3
988848,4
231554,4
884421,4
609589,4
256358,4
737062,4
260105,4
310890,4
993438,4
517463,4
170366,4
849039,4
243038,3
843779,4
6506,4
851088,4
848462,4
823341,3
889249,4
622518,4
325563,3
463529,4
501727,4
979458,4
161322,4
264045,4
265053,3
640970,4
407786,4
607477,4
94037,4
214974,4
94281,4
982478,4
412791,4
738644,4
789614,4
452755,4
360668,4
166135,3
443042,4
161139,4
253330,4
36887,3
962748,4
619890,4
655633,3
74063,4
233443,4
927038,4
9715,4
63424,3
724822,4
404213,4
235588,4
466340,3
314035,4
100223,4
228269,4
948334,4
90826,4
54764,4
987317,3
929938,4
370747,4
75432,4
147307,4
801804,4
56244,3
958232,4
672577,4
563223,4
522573,4
884339,4
168263,4
714044,4
705970,4
440414,4
261124,4
865026,4
621430,3
330113,4
684953,4
232569,4
605548,4
318942,4
672183,3
904431,4
516433,4
393021,4
704522,3
470955,3
250280,4
946443,4
623629,3
646241,4
395322,4
974976,4
9238,4
353730,4
471236,4
735959,4
325433,3
397544,4
895592,4
463377,4
654990,4
66250,4
273495,3
77492,4
604613,4
514226,4
97451,4
139938,4
86587,3
43640,3
986835,4
497372,3
411959,3
195446,4
565425,4
480466,4
130953,4
717413,3
531207,4
493042,4
522531,4
32268,4
112153,4
372254,4
811438,4
482650,3
405299,4
186175,4
279255,4
740865,4
262864,4
592835,4
515246,4
493724,4
730462,4
347564,4
283004,4
22730,4
776964,4
943256,4
743499,4
938819,4
154437,4
588228,4
607808,4
311094,4
663399,4
23490,4
514638,4
968952,4
2335,4
410538,4
991817,4
452651,4
487979,3
262757,4
183383,4
3520,4
886647,4
735137,4
280285,3
584490,4
974222,4
656029,4
914419,4
208072,4
785403,4
521797,4
149184,4
307307,4
236870,4
93011,4
361559,4
93719,4
67091,4
821832,4
481140,4
154701,3
173273,4
895534,4
883741,4
124316,3
340051,3
657555,4
463058,4
845003,4
89908,4
933774,4
124654,4
814826,4
547773,4
980315,4
802582,4
397060,4
992896,4
458738,4
380622,3
582451,4
141696,4
119885,4
455355,4
52222,3
322563,4
892873,3
819730,4
15027,4
137733,4
145429,3
38556,3
707550,4
152686,4
490624,4
301874,4
379813,4
528504,3
442212,3
705040,3
633352,4
36250,4
648560,4
559439,3
635679,3
85859,4
595936,4
280462,4
96079,4
605450,4
238103,4
333691,4
805291,4
117453,4
962216,4
668375,4
284676,3
487152,4
669015,3
568621,4
711641,3
425884,4
636058,4
802216,4
430823,4
757425,4
716783,4
137222,3
307356,3
136370,4
663643,4
554643,4
996710,4
345872,4
160726,3
343308,4
514261,4
413633,4
321622,4
137455,4
840787,4
966565,4
901010,3
989864,4
612762,4
998719,4
749952,4
99146,4
637703,4
389748,3
395561,4
481891,3
766704,4
963536,3
512001,4
168920,3
989605,4
103601,3
438469,4
717539,3
380860,4
885825,4
908102,4
285186,4
865025,4
74657,3
995941,4
120106,4
784069,3
95167,4
464580,4
325124,4
736900,4
701068,4
414191,4
554440,3
916536,4
508492,4
943106,4
428378,4
266057,4
764847,4
89194,3
294822,4
214089,4
564805,4
963635,4
823196,4
84249,4
553027,4
911152,4
558657,4
291599,4
625766,4
856952,4
41758,4
62122,4
410925,3
793613,4
887864,4
887981,4
274807,3
299258,4
989197,4
792592,4
700001,4
658075,4
668083,3
215227,3
184007,4
97536,4
622496,3
255073,4
971679,4
776269,4
433997,4
119851,3
775476,4
342490,4
761081,4
603372,4
205151,4
258400,4
996182,4
326494,3
49199,4
45251,4
661077,4
443148,3
344404,4
583499,4
640387,4
25903,4
181109,4
625312,4
695468,4
908588,4
597940,3
791008,4
206163,3
770367,4
472013,4
263488,4
814093,4
7346,4
659791,4
700685,4
268731,4
985850,4
134549,4
698935,4
650514,4
454909,3
949335,4
731140,4
718894,3
110816,4
311162,4
440046,4
363809,4
96022,4
116915,3
43907,4
79714,4
311872,4
377625,4
673222,4
475411,3
669927,4
597467,4
165510,4
737935,4
685741,3
142768,4
763415,4
142576,4
237454,4
904205,4
651513,4
133554,3
508413,4
406006,3
674100,4
30679,4
815215,4
282359,4
733424,4
243333,4
16409,4
376232,4
799348,4
866891,4
841278,4
984723,4
8761,4
608183,4
497335,3
559102,4
343127,4
492760,4
478983,4
790416,4
562588,4
723584,4
400867,4
174735,4
419932,4
803331,4
537933,4
813046,4
744633,4
258913,4
552231,3
935398,4
866998,4
43812,4
158256,4
945792,4
739305,3
1930,4
333031,4
199404,4
900861,4
824563,4
91166,4
270292,3
940594,4
571125,4
710545,4
315615,4
904990,4
235614,4
641712,4
77454,4
625586,4
989941,4
687565,4
326543,3
214455,4
897840,4
50512,4
411196,4
975992,4
659468,4
489574,3
968217,4
102265,4
192206,4
413945,4
654274,4
248535,4
702269,4
423899,4
515606,4
419009,4
605799,4
791220,4
709603,4
522539,4
346697,3
798467,4
619016,4
270190,3
168014,3
433465,4
738685,4
194430,4
965555,4
953206,4
228453,4
836733,4
577975,4
507124,4
741305,4
227032,3
375204,4
409017,4
183839,4
940809,3
137374,3
204468,4
455583,4
977933,4
427493,4
640789,4
332831,4
788555,4
892358,4
106920,4
401674,3
848560,4
578406,4
284361,4
533926,4
3919,3
622611,4
187059,3
784429,4
221328,4
364788,4
542266,4
916023,4
957256,4
751012,4
904274,4
605624,4
836975,4
280598,3
174966,4
637243,4
99684,4
199172,3
911057,4
498375,4
171096,4
570112,4
571984,3
252919,4
163653,3
578641,3
653892,4
201844,4
849924,4
334568,3
249630,4
904648,4
81978,4
315984,4
831538,4
997662,4
342200,4
399400,4
253476,4
336421,4
145335,4
609225,4
858609,4
90226,4
115579,4
850806,4
886140,4
924582,3
723083,4
129227,4
181390,4
700152,4
805995,3
791049,4
577095,4
116462,4
143587,3
684301,4
35981,4
68558,4
276292,4
611769,3
164299,4
801606,4
983507,4
766764,4
676421,4
219944,4
224671,3
219756,4
811503,3
104049,4
135753,4
216949,3
452160,3
233478,4
300135,4
452790,4
88694,3
165077,4
448957,3
171725,4
4730,3
542852,4
570398,4
63578,4
815489,4
487278,4
531673,3
181392,4
714641,4
945567,4
381079,4
929093,4
82434,4
937163,4
50783,3
850944,4
440137,4
671712,4
714693,3
165343,3
648113,4
260504,4
268019,3
838553,4
915823,4
498532,4
364706,4
294869,4
220886,4
298235,4
989942,4
602329,4
463237,4
219127,4
880322,4
894033,4
651382,4
254777,4
939125,4
157768,3
851764,4
53281,4
46722,4
939186,4
820278,4
311075,4
517616,4
685833,4
928180,4
991437,4
774506,4
66743,4
297540,4
452086,4
763785,4
261073,4
848542,4
162402,4
516174,4
610031,4
731071,4
609472,4
268718,4
526983,4
271549,4
643282,4
437287,4
798033,4
884151,3
399307,4
500334,4
971330,4
14268,4
23899,4
592166,4
923731,4
941875,4
684883,4
429850,4
464683,4
144925,4
565859,4
601419,4
969600,4
237355,4
583346,4
27490,4
618572,4
433484,4
814869,4
91034,4
119214,4
318841,4
470572,4
669700,4
30005,4
498233,4
249493,4
639809,4
393443,4
715739,3
44542,3
491065,3
511979,4
901263,4
858186,4
849757,4
775572,4
341785,4
587918,3
811188,4
936023,4
345058,4
860070,4
94012,3
595964,4
822509,4
49668,4
92478,4
420067,4
795146,3
162478,4
42505,4
778806,4
839620,4
32316,3
466113,3
667149,4
109544,4
852438,4
418355,4
243637,4
958151,4
476582,4
723841,4
766381,4
884512,4
602717,4
481255,3
412422,3
710940,3
266685,4
156121,3
54532,4
33669,4
715164,4
752756,4
246837,4
377549,3
242662,3
264375,3
415985,4
381090,4
916054,4
765152,4
881156,4
315294,4
859153,4
480688,4
898194,4
114367,4
910238,4
24690,4
292979,4
919757,4
950888,4
708570,4
959074,4
190126,3
215454,4
720737,4
907097,4
611809,4
330076,4
410486,4
148597,4
732274,4
862329,4
61340,4
723785,4
861275,4
749353,4
878403,4
169686,4
719932,4
123476,4
54367,4
133559,3
746688,4
596126,4
805293,3
459864,4
755485,4
160165,4
677873,4
379366,3
121900,4
862612,4
543460,3
604523,4
178876,4
299345,4
64889,4
117271,4
315143,3
470418,4
114783,4
707152,4
535533,4
330878,4
428945,3
313712,4
594225,4
632663,4
174802,4
151767,4
678321,4
115003,4
430507,4
724022,4
70707,4
413006,4
574491,4
310168,4
633774,4
909390,4
37616,3
526654,4
291103,3
457975,3
345095,4
397907,4
881703,4
515065,4
388604,4
232937,4
106418,4
901246,4
129660,3
819547,4
472011,4
346090,4
382512,4
759780,3
296997,4
407995,4
387191,4
798757,4
90040,4
706680,4
493150,4
551831,4
641983,4
800278,4
270213,4
135427,3
195974,4
160894,4
221773,4
45301,4
324469,4
239388,4
13555,4
532479,4
99636,3
592894,4
925033,4
284000,4
851041,4
857976,4
933087,4
865771,4
748529,4
391978,3
584535,4
770415,4
676716,4
276647,4
112448,4
880029,4
981233,4
183040,4
827505,3
151332,4
134853,3
570287,3
825370,4
144875,4
792385,4
618830,4
626671,4
496078,4
392530,4
386323,4
304964,4
863745,4
173770,4
503729,4
444020,3
775911,4
498477,4
98071,4
170227,4
341772,4
694720,4
996782,4
428668,4
376007,4
254367,4
285742,4
893987,4
568870,3
128626,4
642892,4
911078,4
134674,4
246018,4
533744,4
314976,4
56940,4
163961,4
107515,4
519599,4
486970,4
526101,4
881786,4
645271,4
686433,3
345997,4
462832,3
995255,4
211193,4
728770,4
310026,4
959657,4
422725,4
524402,4
836211,4
213369,4
608430,4
426663,4
996537,4
766999,4
998192,3
667087,4
859577,4
618773,4
423563,4
313982,4
869711,4
69213,4
1688,4
786800,3
654476,4
737894,4
99056,3
469768,4
340972,4
252033,4
341043,4
628148,4
18207,4
909456,4
523191,4
585680,4
936103,3
23654,4
450659,4
262503,4
193506,4
20430,4
655616,4
783280,4
357554,4
436191,4
783745,3
943991,4
668825,4
105437,4
483991,4
198612,4
68225,4
280304,4
403722,3
635815,4
210796,3
66690,4
598082,4
66561,4
191351,4
134030,4
299824,4
456515,4
665320,4
148258,3
189838,4
865705,3
43701,4
971649,4
667106,3
633453,3
675859,3
713046,4
912498,4
426422,4
341244,4
686153,4
794706,4
703909,4
41462,4
737175,4
62588,4
743151,3
898505,4
867749,4
897546,4
91489,4
305916,4
30988,4
315900,4
930443,4
324172,3
769081,3
828294,4
483979,4
959398,4
214857,4
979721,4
493433,4
76693,4
983657,4
533918,4
293833,4
176968,4
224371,4
486964,3
245630,4
605640,4
554744,3
877873,4
327675,4
32488,4
992377,4
135384,3
269472,4
162144,4
940980,4
397639,4
183434,4
475224,3
213574,4
945758,4
982133,4
307878,4
541430,4
513760,4
996798,4
504014,4
186,4
41671,4
801178,4
708938,4
69173,4
424813,3
81546,4
817174,4
295221,4
580265,4
717141,4
551320,4
903841,4
428605,4
537403,3
889689,4
712004,4
689564,4
346312,3
552605,4
812362,3
547399,4
896487,4
7413,4
434319,4
181028,4
151586,3
281769,4
425791,4
476120,4
935112,4
284185,4
52822,4
191509,3
706035,4
1420,4
724812,4
718572,4
579151,4
251616,4
200032,4
559701,4
846772,4
533153,3
319200,3
418855,4
703265,4
912241,4
353204,3
891441,4
770867,4
13038,4
444548,3
144721,4
23456,4
310556,4
693627,4
322868,4
242205,3
805327,4
322079,3
252859,3
911178,4
592392,4
358137,4
687166,4
960880,4
591071,3
932055,4
466106,4
46036,4
940273,4
335122,4
822343,4
645369,4
819066,3
603225,4
486053,3
81945,4
493338,4
892953,4
767323,4
212941,4
113652,4
525836,4
17000,4
72323,4
56258,4
952789,4
534197,4
220908,4
489909,3
158149,4
808000,4
580101,4
620270,4
345642,4
209499,4
348982,3
931257,4
781506,4
870527,4
342122,4
267264,4
311795,4
512564,4
27828,4
316670,3
734750,4
780860,4
239361,4
937458,4
446373,4
317116,4
9194,4
256768,4
73345,4
349668,4
145821,4
162469,4
592925,3
386906,4
270544,4
56183,4
18869,4
317223,4
406708,3
996345,4
240048,4
881948,4
680527,4
250358,3
888497,4
664853,4
329889,4
772775,4
954255,4
728347,4
735975,4
182263,4
805858,4
259415,4
689804,4
833525,4
545331,3
643994,4
576827,4
542407,4
1812,4
987744,4
959688,4
387337,4
402602,4
936340,4
611199,4
290639,4
630237,4
961923,4
225172,4
690574,4
861970,4
38704,4
540774,4
689063,4
233073,4
248577,3
837649,4
238364,4
220815,4
883774,4
172879,4
696981,4
750078,4
118098,4
753070,4
534244,4
993439,4
683174,4
838707,4
344931,4
435736,3
960545,4
672140,4
392850,3
751761,4
111237,4
227787,4
916813,4
439029,4
722271,4
303931,3
489016,4
132485,4
741549,4
604876,4
297761,4
460391,4
22868,3
129219,4
145187,4
146743,3
845734,4
173968,3
787857,4
851832,4
332574,4
499994,4
607129,3
76754,4
104248,4
860196,4
648860,4
228100,3
596748,3
789113,3
679672,4
61996,4
673477,4
308748,4
712261,4
67817,3
691540,4
719623,4
940455,4
563964,4
731065,4
476442,4
340047,4
817642,4
429635,4
135061,3
712420,4
57479,4
981811,4
24712,4
862939,4
534286,4
46361,4
551296,4
962913,4
464476,4
755199,3
973377,4
356350,3
986033,4
728391,4
526938,4
446251,4
599487,4
123862,3
803980,4
268114,4
582772,4
14436,4
121045,3
433731,3
178517,4
849156,4
810741,4
45701,4
304580,4
445633,4
552284,4
184037,4
841955,4
817196,4
114264,3
50098,4
987915,4
721108,4
918445,4
217629,3
795944,4
66736,4
964502,4
570543,4
707220,4
598951,4
947391,4
432324,3
50810,4
942237,4
77650,4
515601,4
362902,4
882095,4
894249,3
433103,4
806720,4
436464,3
105400,4
464573,4
708874,3
846647,4
717878,4
265064,3
179331,4
897923,4
463672,4
433389,4
994134,4
136045,4
808734,4
658775,4
790071,4
454726,4
573622,4
98363,4
38476,4
59651,3
791054,4
529925,4
680355,4
491776,4
186200,4
882143,4
404455,4
734798,4
254346,3
743231,4
347188,4
966699,4
673576,4
210221,4
737776,4
124509,4
59749,3
551704,4
265590,4
236868,3
432914,4
497043,4
146424,4
314788,4
145925,4
173127,3
937698,4
299192,4
13640,3
502933,4
957684,4
517427,4
241600,3
184710,3
175791,4
348277,4
739033,3
199453,4
792079,4
804855,4
749247,4
133718,4
711474,4
454176,4
520711,4
190842,3
628117,4
614684,4
790802,4
753298,3
45420,4
235385,3
128871,3
15276,4
276743,3
302188,4
501050,4
22480,4
329343,4
903877,4
426626,4
919670,4
49521,3
883428,4
839364,4
163828,4
707050,4
187504,4
453819,4
998257,4
451848,4
840785,3
911881,4
206411,4
561505,4
898428,4
164357,3
311478,4
559420,4
473473,4
254750,3
943377,4
536246,4
968544,4
35718,4
652573,4
169184,3
286434,4
968424,4
573918,4
43062,4
987506,4
636124,4
586814,4
853993,4
765693,3
161947,4
212648,3
71167,4
178069,4
506581,4
440686,4
91528,3
592220,3
309541,3
687415,4
959434,4
405720,4
716479,4
977908,4
